GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No vehicle available,Margin of Error; Total: - No vehicle available,Estimate; Total: - 1 vehicle available,Margin of Error; Total: - 1 vehicle available,Estimate; Total: - 2 vehicles available,Margin of Error; Total: - 2 vehicles available,Estimate; Total: - 3 vehicles available,Margin of Error; Total: - 3 vehicles available,Estimate; Total: - 4 or more vehicles available,Margin of Error; Total: - 4 or more vehicles available,Estimate; Total: - 1-person household:,Margin of Error; Total: - 1-person household:,Estimate; Total: - 1-person household: - No vehicle available,Margin of Error; Total: - 1-person household: - No vehicle available,Estimate; Total: - 1-person household: - 1 vehicle available,Margin of Error; Total: - 1-person household: - 1 vehicle available,Estimate; Total: - 1-person household: - 2 vehicles available,Margin of Error; Total: - 1-person household: - 2 vehicles available,Estimate; Total: - 1-person household: - 3 vehicles available,Margin of Error; Total: - 1-person household: - 3 vehicles available,Estimate; Total: - 1-person household: - 4 or more vehicles available,Margin of Error; Total: - 1-person household: - 4 or more vehicles available,Estimate; Total: - 2-person household:,Margin of Error; Total: - 2-person household:,Estimate; Total: - 2-person household: - No vehicle available,Margin of Error; Total: - 2-person household: - No vehicle available,Estimate; Total: - 2-person household: - 1 vehicle available,Margin of Error; Total: - 2-person household: - 1 vehicle available,Estimate; Total: - 2-person household: - 2 vehicles available,Margin of Error; Total: - 2-person household: - 2 vehicles available,Estimate; Total: - 2-person household: - 3 vehicles available,Margin of Error; Total: - 2-person household: - 3 vehicles available,Estimate; Total: - 2-person household: - 4 or more vehicles available,Margin of Error; Total: - 2-person household: - 4 or more vehicles available,Estimate; Total: - 3-person household:,Margin of Error; Total: - 3-person household:,Estimate; Total: - 3-person household: - No vehicle available,Margin of Error; Total: - 3-person household: - No vehicle available,Estimate; Total: - 3-person household: - 1 vehicle available,Margin of Error; Total: - 3-person household: - 1 vehicle available,Estimate; Total: - 3-person household: - 2 vehicles available,Margin of Error; Total: - 3-person household: - 2 vehicles available,Estimate; Total: - 3-person household: - 3 vehicles available,Margin of Error; Total: - 3-person household: - 3 vehicles available,Estimate; Total: - 3-person household: - 4 or more vehicles available,Margin of Error; Total: - 3-person household: - 4 or more vehicles available,Estimate; Total: - 4-or-more-person household:,Margin of Error; Total: - 4-or-more-person household:,Estimate; Total: - 4-or-more-person household: - No vehicle available,Margin of Error; Total: - 4-or-more-person household: - No vehicle available,Estimate; Total: - 4-or-more-person household: - 1 vehicle available,Margin of Error; Total: - 4-or-more-person household: - 1 vehicle available,Estimate; Total: - 4-or-more-person household: - 2 vehicles available,Margin of Error; Total: - 4-or-more-person household: - 2 vehicles available,Estimate; Total: - 4-or-more-person household: - 3 vehicles available,Margin of Error; Total: - 4-or-more-person household: - 3 vehicles available,Estimate; Total: - 4-or-more-person household: - 4 or more vehicles available,Margin of Error; Total: - 4-or-more-person household: - 4 or more vehicles available
0400001US16,16,Idaho -- Urban,437146,2099,21091,1036,139267,2491,172672,2480,72265,1912,31851,1281,121498,2066,14208,822,83505,2052,19010,1028,3346,431,1429,323,147801,2545,3947,483,32568,1472,80407,1675,24475,995,6404,587,64201,1682,1277,259,12535,920,26126,1211,17327,1074,6936,598,103646,1904,1659,291,10659,840,47129,1467,27117,1261,17082,896
0400001US17,17,Illinois -- Urban,4249202,8702,501050,3897,1545836,6028,1527013,7713,486171,4503,189132,2546,1273110,6496,315117,3032,828654,5720,109491,2414,14919,853,4929,532,1325457,6880,104040,2101,394501,4097,693048,4439,110770,2072,23098,1040,653102,5879,39844,1080,157577,2620,269794,3647,152783,2669,33104,1056,997533,5020,42049,1306,165104,2848,454680,4661,207699,3424,128001,2336
0400001US18,18,Indiana -- Urban,1860878,5633,142564,2364,679717,4584,707423,5707,239022,3281,92152,1865,573346,4441,92242,2036,397358,4205,68639,1724,10769,751,4338,588,616643,4436,26722,1088,154518,2905,342371,3518,74375,1738,18657,929,279668,3360,11496,839,64808,1677,114978,2631,68860,1777,19526,977,391221,3064,12104,868,63033,1708,181435,2677,85018,2161,49631,1290
0400001US19,19,Iowa -- Urban,807379,3235,56513,1449,278925,2635,317963,3302,111057,2081,42921,1436,253378,2432,39383,978,176025,2376,30784,1007,4823,522,2363,307,277609,2416,10056,723,58098,1450,164031,2248,36881,1318,8543,596,114215,2103,3655,365,23017,1258,47494,1410,31498,1451,8551,562,162177,2010,3419,490,21785,1178,75654,1637,37855,1240,23464,1016
0400001US20,20,Kansas -- Urban,831752,3325,52415,1570,277926,2714,333744,3659,117672,2378,49995,1554,251654,3003,37482,1312,174982,2352,31834,1184,5207,494,2149,309,274994,2916,8395,619,55989,1378,163060,2591,37137,1204,10413,646,121035,2157,2916,357,23947,1080,51347,1551,32489,1105,10336,699,184069,2060,3622,451,23008,1085,87503,1676,42839,1231,27097,1111
0400001US21,21,Kentucky -- Urban,1027720,3650,92341,1921,382848,3118,382914,3784,123055,2282,46562,1272,324068,3542,60172,1620,221038,2986,36319,1388,4745,460,1794,308,344186,3116,17159,1025,87971,1926,188429,2686,41016,1266,9611,714,160937,2840,7722,668,39306,1544,66878,1759,36506,1289,10525,636,198529,2592,7288,551,34533,1335,91288,2276,40788,1395,24632,895
0400001US22,22,Louisiana -- Urban,1287614,5257,124640,2430,505697,4827,467597,4771,142711,2964,46969,1346,407138,4010,75519,1731,281044,3598,42971,1434,6013,629,1591,283,418759,4105,25272,1130,120369,2264,228223,3220,36992,1148,7903,716,209586,3495,11621,755,54011,1659,85617,2512,48981,1609,9356,707,252131,3141,12228,895,50273,1700,110786,2321,50725,1599,28119,964
0400001US23,23,Maine -- Urban,221792,1752,26758,995,89802,1713,77850,1614,20436,818,6946,506,78597,1651,19178,877,53429,1526,5160,511,562,158,268,87,79127,1641,4626,541,23076,1099,43200,1256,6818,534,1407,254,31020,1044,1464,263,7502,647,13589,845,7109,448,1356,255,33048,1118,1490,293,5795,686,15901,839,5947,500,3915,338
0400001US24,24,Maryland -- Urban,1905639,4600,188838,2988,654400,4613,699755,5739,253257,2691,109389,2269,534556,4812,108905,2527,354602,3929,58500,1639,9293,725,3256,396,595371,4375,38212,1263,157164,2355,312169,3571,69652,1505,18174,958,321872,3836,19521,1026,70724,1851,131086,2371,77578,1662,22963,976,453840,3170,22200,970,71910,1876,198000,2888,96734,1795,64996,1657
0400001US25,25,Massachusetts -- Urban,2383577,4792,315248,3055,874747,4318,845817,5655,252004,3316,95761,2066,693848,4724,187222,2471,454951,4082,43402,1532,5814,506,2459,317,774283,4577,69343,1721,234732,2961,403466,3295,55603,1773,11139,727,396204,4285,31227,1452,97089,2213,158180,2841,91996,2005,17712,737,519242,3860,27456,1034,87975,1981,240769,3089,98591,1987,64451,1608
0400001US26,26,Michigan -- Urban,2911243,6810,270388,2925,1079372,4830,1089519,6082,339701,3493,132263,1745,909299,4304,176949,2270,624937,4042,89111,1916,13572,777,4730,409,958134,4951,51122,1596,253185,3197,540513,4174,92697,1604,20617,843,437529,3923,19436,899,100299,2296,181378,2723,111037,1929,25379,886,606281,3601,22881,955,100951,2112,278517,3202,122395,2114,81537,1555
0400001US27,27,Minnesota -- Urban,1588812,4138,130824,2580,524661,3732,645903,3746,208167,2358,79257,1585,481488,3419,93512,2180,331607,2931,46362,1433,7067,524,2940,331,531043,3262,20242,1097,111585,2055,325617,2940,60935,1511,12664,687,229475,2800,8043,575,41168,1267,99474,1995,64621,1455,16169,806,346806,2635,9027,673,40301,1358,174450,2420,75544,1551,47484,1273
0400001US28,28,Mississippi -- Urban,549843,3063,43743,1442,207340,3241,199277,2764,71485,1998,27998,1198,167541,2143,26522,1145,111699,2252,23722,1009,4199,551,1399,301,175769,2652,8604,546,47772,1723,91455,1747,21839,1151,6099,511,91151,2130,4230,428,24436,1184,34917,1417,21595,1090,5973,583,115382,1923,4387,451,23433,974,49183,1610,23852,1236,14527,904
0400001US29,29,Missouri -- Urban,1706748,5675,139787,1667,624915,5014,645202,5275,216114,2772,80730,1604,542860,4318,92656,1507,380326,4132,58454,1665,8643,680,2781,368,568297,4921,25796,1358,137190,2485,325154,3671,65391,1433,14766,787,257907,3534,11148,877,55875,1782,106176,2673,67424,1721,17284,852,337684,3541,10187,708,51524,2018,155418,2675,74656,1976,45899,1325
0400001US30,30,Montana -- Urban,242077,1530,16176,855,79351,1933,90610,2027,38665,1319,17275,772,80822,1393,12011,708,52078,1531,13424,724,2437,347,872,179,85187,1517,2708,386,15932,821,46605,1403,14671,793,5271,481,33889,1293,549,158,6535,581,12473,940,10614,696,3718,437,42179,1121,908,231,4806,522,18108,873,10943,681,7414,571
0400001US31,31,Nebraska -- Urban,547626,1784,35668,1148,183400,2341,217635,2206,77837,1490,33086,929,165356,2187,25729,1044,115383,1878,19703,893,3366,355,1175,198,181855,2094,5570,512,37073,1078,108175,1617,24574,984,6463,541,78178,1766,1942,269,16288,907,31892,1187,21885,798,6171,485,122237,1535,2427,340,14656,808,57865,1269,28012,1060,19277,791
0400001US32,32,Nevada -- Urban,990399,3735,78337,1711,367570,2780,362909,3431,128310,2157,53273,1510,282700,3198,47000,1501,193850,2594,33761,1248,5949,582,2140,287,327342,3375,17405,915,97847,1905,168169,2484,33872,1134,10049,544,151770,2613,6219,479,37168,1371,64129,1733,34930,1103,9324,546,228587,2487,7713,630,38705,1281,96850,1788,53559,1473,31760,1184
0400001US33,33,New Hampshire -- Urban,320777,1751,21402,951,108799,2017,129998,2310,42023,1318,18555,815,90318,1849,14971,846,66145,1791,7615,554,1124,214,463,134,114976,2254,3067,417,25539,1107,71492,1832,11752,620,3126,408,53515,1612,1956,312,10015,741,21459,968,15695,891,4390,449,61968,1182,1408,278,7100,612,29432,919,13452,766,10576,560
0400001US34,34,New Jersey -- Urban,3036005,7343,359849,3153,1063500,6294,1088810,6624,367765,3267,156081,2390,790654,5325,188851,2625,528550,4761,62040,1704,8457,608,2756,320,923643,5299,77514,1843,274536,3785,475814,3802,78648,1641,17131,899,538219,4930,42177,1411,126352,2113,211403,3455,127796,2325,30491,1082,783489,3844,51307,1494,134062,2434,339553,3637,152864,2410,105703,1867
0400001US35,35,New Mexico -- Urban,609283,3141,36892,1335,212647,2782,225801,2626,93657,1929,40286,1358,188105,2549,24904,1171,125172,2115,30354,985,5670,520,2005,270,201460,2788,6594,600,47960,1457,105912,2237,31289,1327,9705,663,92159,1895,2782,369,20571,1038,36689,1362,23860,1083,8257,617,127559,1973,2612,395,18944,1080,52846,1688,32838,1269,20319,1005
0400001US36,36,New York -- Urban,6395462,12675,2074427,8745,2131740,8509,1535421,8171,462438,4612,191436,2718,1951484,7392,962206,6158,875749,5825,94897,2161,13349,835,5283,450,1906392,8806,540473,5232,583113,4664,663370,4554,97433,1943,22003,955,1033125,9359,264088,3773,293589,4445,290112,4033,153419,2479,31917,1215,1504461,7109,307660,3806,379289,3878,487042,4482,198237,2591,132233,2173
0400001US37,37,North Carolina -- Urban,2580031,7509,176951,2685,909242,5156,998288,6504,358481,4072,137069,2079,771713,5864,109754,2393,535850,5497,103863,2368,16682,900,5564,556,873604,5155,35696,1410,202900,3074,479228,3902,121644,2478,34136,1182,409756,5319,15684,950,90338,2217,171036,3386,102702,2406,29996,1218,524958,4312,15817,855,80154,2089,244161,3508,117453,2270,67373,1740
0400001US38,38,North Dakota -- Urban,191669,1433,12493,816,64407,1474,75665,1587,27633,1248,11471,661,64878,1454,9478,644,45215,1228,8273,632,1236,262,676,200,66807,1371,1911,343,11241,844,40976,1196,10357,703,2322,344,26505,1236,458,148,4476,661,10789,776,8235,641,2547,483,33479,1030,646,246,3475,450,15627,729,7805,627,5926,574
0400001US39,39,Ohio -- Urban,3676801,8397,342500,3092,1341292,6016,1369403,8689,450070,4402,173536,2201,1189562,5881,225843,2501,807346,5208,127993,2435,20594,996,7786,608,1234344,5676,63588,1699,303548,3599,693732,5269,139111,1765,34365,1105,546508,4753,26645,1087,122221,2406,221515,3033,139157,2531,36970,1340,706387,3795,26424,1051,108177,2429,326163,3805,151208,2190,94415,1577
0400001US40,40,Oklahoma -- Urban,989196,2575,65690,1310,360498,3142,384432,2864,129675,1943,48901,1134,302901,2586,42525,975,212375,2651,39975,1177,6061,464,1965,228,326017,3159,12408,650,79096,1585,184008,2280,40090,1172,10415,593,150022,2031,5217,488,34010,1086,64104,1314,37304,1114,9387,491,210256,2066,5540,407,35017,1044,96345,1642,46220,1093,27134,860
0400001US41,41,Oregon -- Urban,1281654,4139,112116,2150,446127,3910,482121,4299,172111,2487,69179,1883,371241,3498,76363,1685,243507,3230,41903,1149,6730,527,2738,355,447351,3625,21733,1031,118999,2220,234419,2607,56685,1457,15515,862,192813,3218,7806,665,43600,1553,81692,2254,45655,1353,14060,817,270249,2717,6214,640,40021,1537,124107,2372,63041,1756,36866,1433
0400001US42,42,Pennsylvania -- Urban,3966574,9274,504813,4446,1450592,6456,1399174,7893,444290,4445,167705,2381,1252774,6043,314263,4203,813367,5063,104767,2198,14794,857,5583,396,1315839,5738,99776,1993,363973,3863,695118,4596,126121,2114,30851,1145,608771,5642,43645,1525,137440,2459,244220,3621,147940,2390,35526,969,789190,4046,47129,1704,135812,2699,355069,3698,155435,2337,95745,1916
0400001US44,44,Rhode Island -- Urban,374953,1739,39107,1243,143369,2232,134838,2096,41313,1123,16326,864,118729,1959,26028,1013,81751,1860,9073,698,1320,255,557,146,121446,1920,6790,685,33941,1146,68035,1412,10243,572,2437,318,60878,1608,3358,448,14606,727,24827,1152,15048,773,3039,327,73900,1560,2931,416,13071,780,32903,1301,14702,785,10293,744
0400001US45,45,South Carolina -- Urban,1263850,4503,88010,1932,454725,4292,488355,4354,167164,2615,65596,1697,375970,3668,53376,1600,261368,3355,50394,1736,8058,659,2774,385,442856,3975,18190,914,107498,2712,245988,2828,55720,1393,15460,829,204532,3470,8227,668,46372,1818,83746,2201,51110,1715,15077,917,240492,2850,8217,720,39487,1428,108227,2286,52276,1668,32285,1191
0400001US46,46,South Dakota -- Urban,198597,1341,12241,697,66858,1415,75359,1581,30880,1103,13259,715,65762,1446,8881,594,44849,1238,9409,662,1887,315,736,175,67339,1423,1972,340,12488,797,39033,1187,11054,599,2792,305,26686,958,512,126,5411,517,10118,657,7912,562,2733,312,38810,1088,876,244,4110,414,16799,834,10027,641,6998,515
0400001US47,47,Tennessee -- Urban,1703417,5317,120988,2262,607723,4644,640526,5741,237514,3241,96666,2083,515365,3572,76917,1764,356935,3380,66633,1811,11480,765,3400,412,575031,4993,23429,1119,136213,2619,316022,3941,78860,1541,20507,938,274062,3350,10744,811,60047,1676,109564,2213,71130,1838,22577,920,338959,3313,9898,614,54528,1659,148307,2916,76044,2277,50182,1650
0400001US48,48,Texas -- Urban,7973448,16279,471373,4299,2778305,10568,3176669,14563,1111290,8744,435811,4366,2041623,9284,277750,3095,1486384,8989,231397,3739,35121,1527,10971,741,2405255,9930,96867,2413,632811,5783,1368722,8365,251320,3691,55535,1630,1337340,10094,46218,1654,306103,4624,580803,7091,330151,4201,74065,1895,2189230,9740,50538,1536,353007,5245,995747,7720,494698,5144,295240,3685
0400001US49,49,Utah -- Urban,845318,2526,37178,1192,217396,2858,354808,2922,155347,1943,80589,1846,163841,2268,22890,870,110102,2004,24157,985,4848,469,1844,274,255930,2373,7623,606,53564,1460,147314,2177,37104,1015,10325,649,132639,2248,2771,359,24740,1028,54449,1681,38301,1120,12378,695,292908,2570,3894,407,28990,1136,128888,2155,75094,1303,56042,1595
0400001US50,50,Vermont -- Urban,100798,997,11425,669,40486,1049,36577,1125,9164,549,3146,384,34797,977,8117,495,23460,727,2706,367,403,141,111,60,35763,1023,2272,376,9992,631,19998,811,2862,358,639,126,14023,660,679,194,3732,461,6109,437,2893,321,610,151,16215,648,357,170,3302,378,7764,447,3006,340,1786,306
0400001US51,51,Virginia -- Urban,2335186,6660,159991,2690,771634,5366,901909,6174,348662,4181,152990,2046,647453,4469,95305,2062,449140,3984,83676,1793,14334,872,4998,545,753917,4219,32299,1485,174245,3234,409313,3905,107065,2111,30995,920,391410,4678,16262,1010,74999,2102,161527,3072,103889,2254,34733,1188,542406,3842,16125,1008,73250,1947,247393,2933,123374,2428,82264,1434
0400001US53,53,Washington -- Urban,2332963,6196,179571,2794,745811,5369,891472,6357,351795,3831,164314,2873,655647,5171,124449,2413,421300,4368,86145,2230,16584,1008,7169,669,794234,5082,35064,1358,189020,3175,418877,4291,115764,2088,35509,1328,364210,4708,10463,715,71672,2184,152004,2911,95120,2224,34951,1228,518872,3716,9595,794,63819,2024,234446,3314,124327,2281,86685,1745
0400001US54,54,West Virginia -- Urban,370479,2506,40223,1197,145583,2344,129710,2220,40909,1087,14054,701,123966,2065,26406,925,82243,1923,12562,795,2121,302,634,132,127311,1896,8134,662,35163,1128,65911,1649,14722,703,3381,389,56777,1783,3280,450,15023,928,23070,1170,12086,784,3318,311,62425,1235,2403,355,13154,725,28167,1050,11980,676,6721,563
0400001US55,55,Wisconsin -- Urban,1641452,4230,138448,2051,593248,4438,650324,4654,191495,2463,67937,1595,518374,4272,95019,1749,364971,3308,49056,1310,6802,526,2526,263,568386,4498,24253,1000,135442,2566,338036,3414,57729,1492,12926,678,232089,3019,9666,678,49587,1649,100634,2182,58480,1613,13722,695,322603,3082,9510,648,43248,1315,162598,2291,68484,1545,38763,1233
0400001US56,56,Wyoming -- Urban,151059,1531,7291,610,46300,1191,57115,1370,27360,928,12993,682,45942,1344,5492,532,29343,1041,8065,617,2230,331,812,235,53959,1125,1322,259,9702,678,27633,862,11100,681,4202,392,20950,992,263,119,3727,489,7863,630,6300,537,2797,362,30208,896,214,86,3528,533,13554,792,7730,529,5182,476
0400001US72,72,Puerto Rico -- Urban,1155039,3472,194481,2579,496001,4346,333740,3250,96741,2081,34076,1376,310638,3413,107839,1944,178896,2632,20456,927,2732,395,715,172,365882,3825,48969,1425,167924,2438,127436,2271,17812,999,3741,367,228628,3269,20990,1274,82701,2070,85595,1998,33110,1242,6232,585,249891,3178,16683,819,66480,1923,100253,2032,43087,1529,23388,1256
0400043US01,01,Alabama -- Rural,745044,3511,35544,1359,202112,2942,280319,2682,147804,2374,79265,1724,190283,2783,21822,1036,113571,2470,42246,1491,9398,675,3246,393,283280,2730,8308,590,50033,1544,138558,1958,63153,1506,23228,964,121548,2690,2926,347,20765,916,42863,1741,36208,1244,18786,973,149933,2302,2488,334,17743,947,56652,1737,39045,1339,34005,1082
0400043US02,02,Alaska -- Rural,81874,905,12041,363,22055,803,27865,868,13205,575,6708,440,21599,771,3951,254,11093,668,4783,471,1229,188,543,135,27884,643,2449,165,5441,337,12792,540,5287,373,1915,229,11613,554,1368,123,2261,221,3743,412,2882,333,1359,225,20778,579,4273,144,3260,252,6547,366,3807,324,2891,274
0400043US04,04,Arizona -- Rural,242819,2198,12380,649,72909,1639,93454,1898,41342,1297,22734,1057,60230,1410,6772,495,35215,1189,13541,706,3207,435,1495,239,102965,1792,3000,273,23663,881,49939,1368,18319,813,8044,522,29205,1050,1011,181,5697,490,11053,732,7623,597,3821,461,50419,1411,1597,190,8334,574,18921,923,12193,784,9374,705
0400043US05,05,Arkansas -- Rural,497333,2599,22074,853,139381,2273,199472,2405,92830,1839,43576,1229,124098,2207,13999,738,75928,1805,27798,1069,4794,405,1579,245,194876,2370,4423,379,36280,1357,101699,1998,39922,1223,12552,540,76756,1774,1709,243,13508,873,29471,1273,22591,936,9477,579,101603,1738,1943,299,13665,795,40504,1282,25523,982,19968,743
0400043US06,06,California -- Rural,667874,3621,21864,1047,154978,2652,254166,3372,145787,2497,91079,1637,156122,2398,12569,820,89028,1968,39659,1174,10166,700,4700,452,262054,2725,5460,468,38670,1664,127492,2331,62899,1814,27533,1029,93714,1952,1614,228,12665,821,31826,1226,30144,1191,17465,736,155984,2164,2221,329,14615,841,55189,1443,42578,1243,41381,1283
0400043US08,08,Colorado -- Rural,290538,2072,6845,503,55747,1578,115589,1862,69204,1683,43153,1325,64222,1508,3662,373,34087,1073,18751,792,5282,440,2440,308,127725,1716,1949,247,13386,804,61405,1395,34247,1044,16738,874,40004,1145,614,126,4346,411,13661,691,12932,815,8451,505,58587,1204,620,144,3928,337,21772,804,16743,868,15524,726
0400043US09,09,Connecticut -- Rural,160687,1228,3725,390,33201,899,68251,1380,35509,867,20001,829,32190,957,2341,299,20963,884,6732,470,1566,251,588,141,65050,1464,733,175,8387,575,36573,1105,14099,561,5258,447,25825,988,222,90,2146,284,9306,650,9393,564,4758,402,37622,1026,429,140,1705,303,15640,754,10451,648,9397,652
0400043US10,10,Delaware -- Rural,61843,1082,1895,257,14572,647,26216,949,12525,709,6635,502,12600,614,995,215,8188,526,2445,339,729,188,243,100,26204,992,411,114,3960,322,15302,751,4699,446,1832,266,9734,673,119,66,1321,269,3319,354,3371,390,1604,313,13305,650,370,106,1103,226,5150,424,3726,362,2956,345
0400043US12,12,Florida -- Rural,648630,4422,24394,1078,212145,3206,271744,3071,99985,2264,40362,1187,156620,2658,14267,832,107718,2268,27924,1282,4971,580,1740,330,272386,3130,5866,636,70340,1872,149119,2570,37158,1523,9903,539,92424,2201,2208,320,16939,1040,38465,1346,27308,1178,7504,649,127200,2508,2053,381,17148,1226,56236,1583,30548,1312,21215,973
0400043US13,13,Georgia -- Rural,901160,4722,38602,1118,235677,3519,355885,3673,178634,2858,92362,2337,207293,3036,22374,827,123963,2372,46535,1438,9969,665,4452,476,339456,3540,9368,725,60694,1901,172398,2540,71024,1525,25972,1172,150134,2876,3368,356,25950,1296,56107,1752,44546,1415,20163,1025,204277,2455,3492,409,25070,1091,80845,1800,53095,1484,41775,1493
