GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No workers,Margin of Error; Total: - No workers,Estimate; Total: - 1 worker,Margin of Error; Total: - 1 worker,Estimate; Total: - 2 workers,Margin of Error; Total: - 2 workers,Estimate; Total: - 3 or more workers,Margin of Error; Total: - 3 or more workers,Estimate; Total: - 1-person household:,Margin of Error; Total: - 1-person household:,Estimate; Total: - 1-person household: - No workers,Margin of Error; Total: - 1-person household: - No workers,Estimate; Total: - 1-person household: - 1 worker,Margin of Error; Total: - 1-person household: - 1 worker,Estimate; Total: - 2-person household:,Margin of Error; Total: - 2-person household:,Estimate; Total: - 2-person household: - No workers,Margin of Error; Total: - 2-person household: - No workers,Estimate; Total: - 2-person household: - 1 worker,Margin of Error; Total: - 2-person household: - 1 worker,Estimate; Total: - 2-person household: - 2 workers,Margin of Error; Total: - 2-person household: - 2 workers,Estimate; Total: - 3-person household:,Margin of Error; Total: - 3-person household:,Estimate; Total: - 3-person household: - No workers,Margin of Error; Total: - 3-person household: - No workers,Estimate; Total: - 3-person household: - 1 worker,Margin of Error; Total: - 3-person household: - 1 worker,Estimate; Total: - 3-person household: - 2 workers,Margin of Error; Total: - 3-person household: - 2 workers,Estimate; Total: - 3-person household: - 3 workers,Margin of Error; Total: - 3-person household: - 3 workers,Estimate; Total: - 4-or-more-person household:,Margin of Error; Total: - 4-or-more-person household:,Estimate; Total: - 4-or-more-person household: - No workers,Margin of Error; Total: - 4-or-more-person household: - No workers,Estimate; Total: - 4-or-more-person household: - 1 worker,Margin of Error; Total: - 4-or-more-person household: - 1 worker,Estimate; Total: - 4-or-more-person household: - 2 workers,Margin of Error; Total: - 4-or-more-person household: - 2 workers,Estimate; Total: - 4-or-more-person household: - 3 or more workers,Margin of Error; Total: - 4-or-more-person household: - 3 or more workers
0400001US38,38,North Dakota -- Urban,191669,1433,39394,1126,73292,1623,66561,1590,12422,817,64878,1454,24209,921,40669,1345,66807,1371,12783,589,18339,883,35685,1424,26505,1236,1388,316,6992,632,12767,844,5358,625,33479,1030,1014,236,7292,663,18109,811,7064,612
0400001US39,39,Ohio -- Urban,3676801,8397,1077141,5279,1405933,6756,994906,8140,198821,2926,1189562,5881,608831,4926,580731,4540,1234344,5676,355608,3174,421873,3719,456863,4141,546508,4753,61759,1607,188318,2583,221827,3709,74604,2096,706387,3795,50943,1756,215011,3018,316216,4089,124217,2291
0400001US40,40,Oklahoma -- Urban,989196,2575,257176,2071,406781,3296,274281,2641,50958,1361,302901,2586,142054,1768,160847,2377,326017,3159,87012,1559,115995,2212,123010,1898,150022,2031,14838,609,55290,1470,62254,1398,17640,744,210256,2066,13272,637,74649,1609,89017,1700,33318,1089
0400001US41,41,Oregon -- Urban,1281654,4139,354392,3199,477070,4671,372080,4225,78112,1973,371241,3498,193738,2600,177503,3133,447351,3625,128650,1958,146723,2673,171978,2978,192813,3218,18109,884,68230,1925,80861,2220,25613,946,270249,2717,13895,796,84614,1901,119241,2276,52499,1718
0400001US42,42,Pennsylvania -- Urban,3966574,9274,1156303,5410,1464913,6929,1093551,7774,251807,2875,1252774,6043,658406,4940,594368,4601,1315839,5738,384596,3350,440616,4253,490627,3731,608771,5642,61577,1552,197887,2934,257474,3954,91833,1879,789190,4046,51724,1492,232042,3084,345450,3652,159974,2567
0400001US44,44,Rhode Island -- Urban,374953,1739,107689,1730,137623,1801,104156,1785,25485,1017,118729,1959,63268,1381,55461,1561,121446,1920,32928,1001,41065,1441,47453,1392,60878,1608,6915,610,19899,1002,24874,1139,9190,575,73900,1560,4578,474,21198,863,31829,1196,16295,913
0400001US45,45,South Carolina -- Urban,1263850,4503,357817,3086,503654,4324,342269,4101,60110,1780,375970,3668,183426,2495,192544,2986,442856,3975,135051,2098,153758,2260,154047,2448,204532,3470,22899,1107,75360,1990,83132,2260,23141,1038,240492,2850,16441,963,81992,1835,105090,2182,36969,1457
0400001US46,46,South Dakota -- Urban,198597,1341,45069,1372,75308,1784,65386,1565,12834,632,65762,1446,26872,1262,38890,1182,67339,1423,14953,726,20063,991,32323,1053,26686,958,1624,313,7522,577,12788,740,4752,375,38810,1088,1620,292,8833,659,20275,885,8082,528
0400001US47,47,Tennessee -- Urban,1703417,5317,458964,3700,689566,4715,464756,4578,90131,2137,515365,3572,245578,3038,269787,3021,575031,4993,158194,2225,205639,2637,211198,3130,274062,3350,30931,1424,97572,2211,113179,2323,32380,1401,338959,3313,24261,1234,116568,2515,140379,2590,57751,1778
0400001US48,48,Texas -- Urban,7973448,16279,1614380,7487,3414550,10944,2386012,13944,558506,4988,2041623,9284,816429,5969,1225194,7864,2405255,9930,565110,5087,895863,7069,944282,7316,1337340,10094,116714,2613,513771,5812,551537,6556,155318,3210,2189230,9740,116127,2339,779722,7359,890193,8371,403188,3921
0400001US49,49,Utah -- Urban,845318,2526,155301,1981,313314,2696,281689,3205,95014,2065,163841,2268,73991,1529,89850,1916,255930,2373,64147,1336,79782,1738,112001,2002,132639,2248,8484,612,44886,1386,55577,1521,23692,1019,292908,2570,8679,742,98796,1921,114111,2341,71322,1832
0400001US50,50,Vermont -- Urban,100798,997,28942,861,35486,1041,30474,974,5896,421,34797,977,18029,794,16768,769,35763,1023,8536,579,10551,606,16676,780,14023,660,1314,227,4083,428,6262,492,2364,297,16215,648,1063,249,4084,372,7536,520,3532,336
0400001US51,51,Virginia -- Urban,2335186,6660,494529,3805,933163,6567,735821,5820,171673,2169,647453,4469,267372,3640,380081,3975,753917,4219,171833,2054,260722,3285,321362,3843,391410,4678,31499,1083,129544,2528,173572,3440,56795,1453,542406,3842,23825,1165,162816,2646,240887,3290,114878,2104
0400001US53,53,Washington -- Urban,2332963,6196,575174,4035,910051,5217,701107,5584,146631,2131,655647,5171,308145,3554,347502,4571,794234,5082,210077,2729,259515,3345,324642,3174,364210,4708,32935,1381,127764,2642,152306,3236,51205,1553,518872,3716,24017,1055,175270,2634,224159,3278,95426,1873
0400001US54,54,West Virginia -- Urban,370479,2506,129737,1853,139196,2261,86936,1783,14610,740,123966,2065,71346,1445,52620,1604,127311,1896,44308,1219,44220,1237,38783,1264,56777,1783,8279,577,20965,1139,22081,1085,5452,503,62425,1235,5804,597,21391,781,26072,920,9158,689
0400001US55,55,Wisconsin -- Urban,1641452,4230,426642,3151,606994,3838,502470,4238,105346,2007,518374,4272,246903,3211,271471,3071,568386,4498,146791,1668,177774,2619,243821,3108,232089,3019,17846,822,72335,1644,102564,2158,39344,1246,322603,3082,15102,830,85414,1895,156085,2408,66002,1673
0400001US56,56,Wyoming -- Urban,151059,1531,34818,1066,60570,1551,47776,1569,7895,657,45942,1344,20219,903,25723,1034,53959,1125,12359,624,17709,851,23891,973,20950,992,1176,218,7329,687,9592,751,2853,398,30208,896,1064,266,9809,674,14293,709,5042,558
0400001US72,72,Puerto Rico -- Urban,1155039,3472,557808,3952,379992,4221,187388,3132,29851,1371,310638,3413,218566,3433,92072,2075,365882,3825,204234,2741,112513,2523,49135,1823,228628,3269,76700,1768,87192,2161,56725,1779,8011,667,249891,3178,58308,1823,88215,2037,81528,2207,21840,1181
0400043US01,01,Alabama -- Rural,745044,3511,264456,2520,265226,3082,183488,2732,31874,1132,190283,2783,120930,2189,69353,1792,283280,2730,109717,1745,100048,2098,73515,1471,121548,2690,19507,925,44657,1667,46248,1725,11136,677,149933,2302,14302,753,51168,1535,63725,1675,20738,913
0400043US02,02,Alaska -- Rural,81874,905,21506,639,33417,897,22625,620,4326,358,21599,771,9967,486,11632,622,27884,643,7886,382,9728,497,10270,478,11613,554,1544,197,4710,409,4128,312,1231,222,20778,579,2109,166,7347,419,8227,417,3095,268
0400043US04,04,Arizona -- Rural,242819,2198,101896,1665,82099,1656,48883,1509,9941,625,60230,1410,38983,1169,21247,1000,102965,1792,50804,1270,30864,1122,21297,1085,29205,1050,6071,520,10821,672,9727,710,2586,384,50419,1411,6038,498,19167,917,17859,891,7355,539
0400043US05,05,Arkansas -- Rural,497333,2599,174218,2049,173380,2312,128333,2163,21402,989,124098,2207,77575,1562,46523,1385,194876,2370,75857,1435,64771,1508,54248,1497,76756,1774,11528,636,27395,1042,30698,1181,7135,545,101603,1738,9258,623,34691,1161,43387,1270,14267,829
0400043US06,06,California -- Rural,667874,3621,226436,2963,238744,2936,165844,2275,36850,1239,156122,2398,94989,1989,61133,1784,262054,2725,103534,2026,87867,1970,70653,1614,93714,1952,14896,797,35720,1014,34148,1213,8950,546,155984,2164,13017,755,54024,1528,61043,1475,27900,1092
0400043US08,08,Colorado -- Rural,290538,2072,75954,1512,105583,1741,93308,1511,15693,847,64222,1508,30731,1070,33491,1228,127725,1716,39163,1074,41447,1355,47115,1230,40004,1145,3797,335,12547,714,18038,701,5622,500,58587,1204,2263,293,18098,657,28155,976,10071,609
0400043US09,09,Connecticut -- Rural,160687,1228,34777,992,54032,1165,57764,1046,14114,696,32190,957,15123,749,17067,837,65050,1464,17137,753,20841,923,27072,997,25825,988,1714,303,6898,428,12335,724,4878,428,37622,1026,803,155,9226,539,18357,830,9236,576
0400043US10,10,Delaware -- Rural,61843,1082,18186,661,21039,844,17877,792,4741,375,12600,614,6861,440,5739,535,26204,992,9554,506,8533,528,8117,578,9734,673,1132,216,3232,425,3891,433,1479,245,13305,650,639,168,3535,359,5869,453,3262,330
0400043US12,12,Florida -- Rural,648630,4422,240812,2499,219058,3201,158159,2824,30601,1185,156620,2658,97926,2125,58694,1766,272386,3130,118876,2029,84679,1909,68831,2064,92424,2201,14234,860,32533,1250,36278,1350,9379,626,127200,2508,9776,746,43152,1624,53050,1592,21222,997
0400043US13,13,Georgia -- Rural,901160,4722,286072,3510,321352,3622,247626,3434,46110,1585,207293,3036,123107,2435,84186,1860,339456,3540,126843,2009,116385,2280,96228,2272,150134,2876,20495,1196,54040,1701,61216,2025,14383,819,204277,2455,15627,849,66741,1674,90182,2060,31727,1296
0400043US15,15,Hawaii -- Rural,37878,782,12244,702,13545,703,9294,611,2795,365,10194,631,5755,438,4439,448,14723,617,5060,442,4860,440,4803,456,4707,433,647,160,1763,285,1793,290,504,129,8254,539,782,220,2483,299,2698,358,2291,323
0400043US16,16,Idaho -- Rural,171978,1708,53749,1244,61484,1365,46880,1272,9865,563,37657,1145,21831,923,15826,804,71206,1306,27115,931,23177,1022,20914,871,22089,860,2725,358,7708,506,8913,562,2743,326,41026,1133,2078,230,14773,678,17053,832,7122,514
0400043US17,17,Illinois -- Rural,569250,2691,166248,1886,192634,2152,175047,1723,35321,902,133981,1866,75860,1420,58121,1241,234866,2155,77884,1316,77070,1488,79912,1385,82275,1251,7454,449,24463,783,37579,949,12779,466,118128,1584,5050,350,32980,1089,57556,1212,22542,801
0400043US18,18,Indiana -- Rural,676311,2886,178012,2234,232213,2357,218858,2704,47228,1204,144585,2290,77265,1715,67320,1446,269940,2469,85232,1343,87737,1500,96971,1874,103313,1712,9096,618,31456,1135,46266,1267,16495,798,158473,1825,6419,518,45700,1299,75621,1468,30733,932
0400043US19,19,Iowa -- Rural,444208,1928,115824,1116,141755,1699,159062,1617,27567,777,109202,1397,57795,970,51407,933,184936,1371,51965,783,55067,1074,77904,1005,56038,1047,3424,255,14244,582,27859,832,10511,505,94032,1147,2640,260,21037,700,53299,943,17056,615
0400043US20,20,Kansas -- Rural,290191,1664,75523,1139,100459,1307,96904,1460,17305,629,70602,1157,37882,797,32720,877,119125,1271,32696,742,38748,909,47681,1102,39133,1023,2928,277,11360,527,18656,708,6189,416,61331,913,2017,260,17631,647,30567,803,11116,567
0400043US21,21,Kentucky -- Rural,696794,3024,256082,2686,232559,2423,175395,2367,32758,1251,165330,2226,108774,2081,56556,1123,265282,2349,107389,1700,89349,1817,68544,1296,116589,2175,22439,996,38769,1246,44070,1327,11311,574,149593,2239,17480,952,47885,1598,62781,1344,21447,1007
0400043US22,22,Louisiana -- Rural,450031,2633,144049,2320,169255,2301,116172,2310,20555,1037,112524,2279,66386,1673,46138,1481,159581,2292,56459,1323,59769,1483,43353,1341,76871,1775,11668,711,29464,1186,28872,1354,6867,551,101055,1717,9536,650,33884,1248,43947,1337,13688,892
0400043US23,23,Maine -- Rural,332269,2201,99316,1593,110124,1646,103821,1551,19008,837,82523,1641,47376,1246,35147,1180,140446,1599,44269,1007,44850,1049,51327,1184,48862,1205,4791,356,14557,680,22345,814,7169,544,60438,1151,2880,266,15570,677,30149,954,11839,642
0400043US24,24,Maryland -- Rural,275454,1903,65191,1198,92543,1566,92315,1927,25405,1008,53520,1362,27997,936,25523,937,107122,1701,31631,886,36418,1128,39073,1186,47852,1293,3432,325,14011,760,21809,908,8600,600,66960,1160,2131,275,16591,699,31433,1016,16805,744
0400043US25,25,Massachusetts -- Rural,202138,1738,46756,1162,64240,1322,72061,1281,19081,868,42205,1295,21987,1002,20218,874,77622,1393,21320,753,24788,877,31514,1016,34005,1270,2239,333,8310,540,15978,890,7478,584,48306,1134,1210,224,10924,646,24569,872,11603,632
0400043US26,26,Michigan -- Rural,977403,2981,317346,1945,324161,2864,275346,2481,60550,1179,225563,2120,133904,1411,91659,1641,402756,2698,157819,1523,125371,1741,119566,1519,141337,2062,15181,533,46305,1129,59470,1456,20381,656,207747,1937,10442,496,60826,1156,96310,1693,40169,979
0400043US27,27,Minnesota -- Rural,564390,2272,147446,1343,177327,1400,196739,1698,42878,757,127869,1460,67174,1036,60695,919,236033,1634,72610,803,68531,872,94892,1092,75812,1100,4329,261,20094,585,35462,735,15927,499,124676,1198,3333,241,28007,680,66385,1026,26951,554
0400043US28,28,Mississippi -- Rural,553671,3099,188902,2551,201969,3129,138682,2143,24118,994,143161,3065,89072,2063,54089,2176,197933,2846,71891,1806,72973,1838,53069,1677,87306,2055,14367,958,32641,1399,32843,1359,7455,585,125271,2028,13572,931,42266,1577,52770,1788,16663,865
0400043US29,29,Missouri -- Rural,679455,2940,214269,2109,227372,2235,197305,2369,40509,1169,154045,2273,91644,1645,62401,1425,277014,2467,100553,1673,90890,1573,85571,1433,100443,1731,12084,764,31403,1097,43293,1245,13663,773,147953,2033,9988,527,42678,1114,68441,1472,26846,911
0400043US30,30,Montana -- Rural,177898,1457,55137,1055,63619,1126,51366,1135,7776,446,46894,988,24439,707,22455,713,75587,1133,26065,837,23251,847,26271,778,21959,883,2644,286,7203,496,8909,467,3203,363,33458,857,1989,200,10710,544,16186,579,4573,340
0400043US31,31,Nebraska -- Rural,200779,1233,49573,728,65928,953,73412,868,11866,471,51419,946,25310,616,26109,676,83133,1054,21712,491,23856,635,37565,734,24181,588,1403,162,6250,364,12246,469,4282,290,42046,559,1148,145,9713,450,23601,504,7584,389
0400043US32,32,Nevada -- Rural,61850,1165,21514,906,23410,907,14732,701,2194,257,16382,779,8699,611,7683,532,26645,906,11178,677,8210,500,7257,569,7558,480,965,157,3024,349,2901,290,668,170,11265,549,672,171,4493,442,4574,419,1526,216
0400043US33,33,New Hampshire -- Rural,205933,1606,48619,987,68732,1435,71784,1567,16798,727,44218,1185,21847,838,22371,905,85935,1450,23507,735,27134,910,35294,1073,32446,962,2070,255,8820,627,15181,671,6375,446,43334,1064,1195,238,10407,581,21309,923,10423,626
0400043US34,34,New Jersey -- Rural,163106,1620,37738,1011,55110,1335,54978,1349,15280,667,31792,933,16894,663,14898,740,59172,1362,17589,778,19314,875,22269,835,28158,1041,1988,276,8537,537,12526,802,5107,477,43984,1086,1267,275,12361,730,20183,736,10173,485
0400043US35,35,New Mexico -- Rural,161152,1807,59063,1273,59285,1360,35867,1113,6937,509,45026,1428,27984,1247,17042,840,61414,1470,24222,837,21116,929,16076,870,21464,925,3954,367,8269,709,7292,546,1949,306,33248,906,2903,232,12858,629,12499,663,4988,404
0400043US36,36,New York -- Rural,907248,3416,265943,2290,309802,2722,270961,2801,60542,1356,220088,2711,124614,2092,95474,1908,359777,2565,119009,1202,117200,1679,123568,2074,141794,1922,12939,654,44401,1401,61865,1356,22589,902,185589,1711,9381,602,52727,1172,85528,1540,37953,975
0400043US37,37,North Carolina -- Rural,1294315,4476,416685,3478,463455,4152,350176,3966,63999,1758,323636,3419,191395,2827,132241,2318,500953,3403,179128,2320,170196,2497,151629,2755,212341,3238,26135,1144,74517,1797,89526,2104,22163,967,257385,3128,20027,1044,86501,2031,109021,2219,41836,1536
0400043US38,38,North Dakota -- Rural,119856,1159,28853,582,41811,1002,42509,1000,6683,443,32075,747,14653,442,17422,632,47869,800,12149,365,13947,488,21773,593,15057,628,873,118,4109,313,7499,474,2576,273,24855,532,1178,139,6333,332,13237,476,4107,319
0400043US39,39,Ohio -- Rural,956344,3375,267635,2639,321910,2663,295222,2948,71577,1477,201571,2587,114838,2140,86733,1758,382643,2482,126915,1582,127353,2143,128375,1924,149609,1930,14759,792,46019,1142,64838,1392,23993,1021,222521,2097,11123,623,61805,1476,102009,1868,47584,1094
0400043US40,40,Oklahoma -- Rural,479775,2333,150254,1488,172916,1906,134629,1637,21976,716,111109,1346,66826,1050,44283,932,187591,1635,66104,953,64859,1023,56628,1033,72249,1147,9501,393,26128,623,29520,735,7100,410,108826,1274,7823,386,37646,974,48481,1078,14876,597
0400043US41,41,Oregon -- Rural,289977,2228,108414,1529,94798,1479,71898,1635,14867,693,64132,1396,41413,1094,22719,926,130301,1733,56521,1166,39830,892,33950,1191,40130,1154,6360,514,13970,718,15112,852,4688,430,55414,1160,4120,407,18279,756,22836,902,10179,570
0400043US42,42,Pennsylvania -- Rural,1040868,3347,298024,2390,349894,2894,314499,2515,78451,1370,232095,2675,131458,2102,100637,1655,423842,2704,143185,1595,138988,1697,141669,1840,163098,2230,13564,494,48586,1244,73506,1559,27442,896,221833,1891,9817,492,61683,1197,99324,1597,51009,1079
0400043US44,44,Rhode Island -- Rural,37075,794,7897,520,12392,707,13415,673,3371,295,7282,536,3460,383,3822,420,14952,586,3865,348,4768,384,6319,464,6224,506,315,111,1456,286,3135,410,1318,219,8617,480,257,137,2346,330,3961,381,2053,252
0400043US45,45,South Carolina -- Rural,607457,3434,205316,2482,222789,2631,149446,2185,29906,1249,156912,2272,91912,1997,65000,1750,232058,2288,88331,1463,82016,1502,61711,1551,97310,2199,14664,770,34571,1293,37501,1335,10574,798,121177,1888,10409,711,41202,1346,50234,1319,19332,1042
0400043US46,46,South Dakota -- Rural,140861,1264,35883,768,47199,878,49576,882,8203,435,35993,922,17144,601,18849,708,56317,956,15309,493,16283,501,24725,666,17774,713,1418,149,4776,306,8505,489,3075,283,30777,696,2012,193,7291,398,16346,529,5128,316
0400043US47,47,Tennessee -- Rural,843777,3359,281487,2417,296542,3351,220927,2690,44821,1434,199897,3083,122305,2369,77592,2067,330980,3160,124673,1785,114487,1882,91820,1781,137507,2314,20180,968,47334,1467,54930,1669,15063,763,175393,2222,14329,916,57129,1511,74177,1595,29758,1241
0400043US48,48,Texas -- Rural,1456971,5108,404789,3412,547508,4375,419797,4147,84877,1967,310626,3590,172825,2529,137801,2534,555205,3721,189378,2467,198105,2643,167722,2558,223506,3404,23829,1068,82028,2234,94231,2099,23418,1086,367634,2978,18757,968,129574,2625,157844,2849,61459,1706
0400043US49,49,Utah -- Rural,93047,1022,23393,677,33710,893,28409,872,7535,511,16208,643,8664,441,7544,494,34485,951,12157,551,11062,504,11266,533,12615,594,1282,175,4045,341,5514,446,1774,258,29739,703,1290,199,11059,565,11629,594,5761,440
0400043US50,50,Vermont -- Rural,157737,1186,41929,817,53587,1189,52396,1010,9825,514,41772,1066,21357,739,20415,759,65624,1015,17720,565,20357,725,27547,738,21718,721,1724,219,6002,444,10223,549,3769,321,28623,731,1128,175,6813,468,14626,561,6056,423
0400043US51,51,Virginia -- Rural,770450,3415,236482,2592,264286,2870,223302,2711,46380,1318,183759,2680,108101,2024,75658,1721,307788,2586,105571,1739,102706,1596,99511,1848,123398,2093,14149,671,39820,1294,53077,1508,16352,805,155505,1981,8661,569,46102,1349,70714,1689,30028,1135
0400043US53,53,Washington -- Rural,422734,2416,137194,1384,144918,2308,116785,1839,23837,1138,90195,1922,53967,1221,36228,1359,182170,2265,70326,1249,58180,1585,53664,1351,58612,1622,7166,547,20467,953,23466,979,7513,681,91757,1545,5735,462,30043,1038,39655,1122,16324,897
0400043US54,54,West Virginia -- Rural,367192,2107,145446,1896,126643,1904,81563,1848,13540,680,92710,2162,60715,1607,31995,1221,146067,2322,64314,1511,47681,1313,34072,1294,59788,1413,11310,631,22987,891,20779,799,4712,473,68627,1446,9107,673,23980,955,26712,971,8828,567
0400043US55,55,Wisconsin -- Rural,687302,3419,184949,1486,218235,1915,233259,1926,50859,922,157206,1756,83751,1168,73455,1233,294514,1803,90835,1007,86955,1042,116724,1214,93800,1445,6001,340,25319,666,43233,1010,19247,652,141782,1355,4362,236,32506,852,73302,1053,31612,667
